CityPart,MaxFloor,Area,Rooms,Bedrooms,LastFloor,Floor,PRICE (GEL),Status,Electrical Points,Condition,Heating,Natural Gas,Bed,Stove (Gas/Electric),Table,Refrigerator,Chairs,Oven,Air Conditioner,Washing Machine,Sofa,Dishwasher
Gldanshi,10.0,50.0,2.0,1.0,0.0,8.0,209109.0,Under Construction,1.0,White Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Varketilshi,16.0,105.0,4.0,2.0,0.0,11.0,228119.0,Old Constructed,2.0,Old Renovated,,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,15.0,107.0,3.0,,0.0,11.0,597454.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,17.0,104.0,3.0,2.0,0.0,11.0,488826.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Nutsubidzis Ferdobze,15.0,56.9,2.0,1.0,0.0,8.0,224059.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,0,1,1,1,1,0,1,1
Gldanshi,9.0,105.0,5.0,3.0,1.0,9.0,271570.0,Old Constructed,,,,1.0,1,1,1,1,1,1,1,0,1,1
Saburtaloze,14.0,70.0,3.0,2.0,0.0,8.0,353041.0,Newly Constructed,1.0,Newly Renovated,,1.0,0,0,0,0,0,0,0,0,0,0
Nutsubidzis Ferdobze,10.0,58.0,2.0,1.0,0.0,5.0,244413.0,Newly Constructed,1.0,Old Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Gldanshi,11.0,69.5,3.0,2.0,0.0,5.0,255276.0,Old Constructed,1.0,Newly Renovated,,0.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,9.0,60.0,2.0,1.0,0.0,6.0,1358.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,1,1,1
Vakeshi,15.0,65.0,3.0,2.0,0.0,2.0,312306.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,0,1,1,1,1,1,1,1,1
Vashlijvarshi,14.0,78.0,3.0,2.0,0.0,5.0,312306.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Veraze,5.0,102.0,3.0,,1.0,5.0,583876.0,Newly Constructed,1.0,,Central Heating,1.0,0,1,0,1,1,1,1,0,1,1
Abanotubanshi,2.0,92.0,2.0,1.0,1.0,2.0,806563.0,Newly Constructed,2.0,Old Renovated,Central Heating,1.0,1,1,0,1,1,1,1,0,1,1
Vakeshi,13.0,83.0,3.0,2.0,0.0,9.0,515983.0,Old Constructed,1.0,Old Renovated,,1.0,1,1,0,1,0,1,0,0,1,1
Vakeshi,9.0,68.0,2.0,1.0,0.0,2.0,461669.0,Newly Constructed,1.0,,,0.0,0,0,0,0,0,0,0,0,0,0
Bagebshi,6.0,53.0,2.0,1.0,0.0,5.0,374223.0,Newly Constructed,,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,10.0,160.0,4.0,3.0,0.0,3.0,586591.0,Newly Constructed,1.0,White Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Temkaze,9.0,51.0,3.0,2.0,1.0,9.0,146648.0,Old Constructed,1.0,Newly Renovated,Gas Heater,1.0,1,1,1,1,1,1,1,0,1,1
Did Dighomshi,10.0,75.0,3.0,2.0,0.0,7.0,249844.0,Under Construction,1.0,Green Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Isanshi,18.0,96.0,4.0,3.0,0.0,1.0,296011.0,Old Constructed,1.0,Old Renovated,Central Heating,1.0,1,1,0,1,1,1,1,0,1,1
Didubeshi,25.0,54.5,2.0,1.0,0.0,22.0,222687.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,8.0,35.0,2.0,1.0,0.0,4.0,206393.0,Newly Constructed,2.0,White Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Gldanshi,14.0,48.02,2.0,1.0,0.0,10.0,149969.0,Old Constructed,2.0,Old Renovated,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Dighmis Masivshi,4.0,110.0,4.0,3.0,0.0,1.0,379383.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,0,1,1,1,1,0,1,1
Vakeshi,11.0,106.0,3.0,2.0,0.0,1.0,475248.0,Old Constructed,1.0,Old Renovated,,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,18.0,170.0,5.0,4.0,1.0,18.0,488826.0,Newly Constructed,1.0,Green Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,15.0,60.35,3.0,1.0,1.0,15.0,244413.0,Newly Constructed,1.0,Newly Renovated,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,9.0,61.0,2.0,1.0,0.0,3.0,184668.0,Under Construction,1.0,Black Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Mtatsmindaze,4.0,94.0,3.0,2.0,0.0,3.0,420934.0,Under Construction,1.0,White Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,9.0,69.3,2.0,1.0,0.0,8.0,169378.0,Newly Constructed,2.0,,,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,15.0,95.0,3.0,2.0,0.0,11.0,438586.0,Newly Constructed,1.0,Newly Renovated,,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,15.0,55.0,2.0,1.0,0.0,9.0,231513.0,Newly Constructed,1.0,Green Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,15.0,54.25,2.0,1.0,0.0,12.0,213625.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Did Dighomshi,11.0,92.0,4.0,2.0,0.0,9.0,334031.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,1,1,1
Bagebshi,7.0,87.0,3.0,2.0,0.0,3.0,431796.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,0,0,1,1,0,1,1
Saburtaloze,37.0,154.0,4.0,3.0,0.0,24.0,543140.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,1,1,1
Nadzaladevshi,12.0,40.1,2.0,1.0,1.0,12.0,203678.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Saburtaloze,12.0,55.0,2.0,1.0,0.0,3.0,312306.0,Newly Constructed,1.0,Green Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,8.0,63.7,3.0,2.0,0.0,3.0,207479.0,Newly Constructed,1.0,Green Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,12.0,52.0,2.0,1.0,0.0,6.0,187383.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Varketilshi,7.0,50.0,3.0,2.0,0.0,1.0,203678.0,Newly Constructed,1.0,Green Frame,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,11.0,53.6,2.0,1.0,0.0,10.0,168102.0,Under Construction,1.0,White Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,11.0,83.0,3.0,2.0,0.0,5.0,420934.0,Newly Constructed,1.0,Green Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Nadzaladevshi,15.0,40.0,2.0,1.0,0.0,11.0,188741.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Varketilshi,10.0,45.0,2.0,1.0,0.0,8.0,128996.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,1,0,0
Bagebshi,8.0,44.0,2.0,1.0,0.0,5.0,173262.0,Newly Constructed,1.0,,,0.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,14.0,94.5,4.0,3.0,0.0,3.0,339463.0,Old Constructed,,Old Renovated,Gas Heater,0.0,0,0,0,0,0,0,0,0,0,0
Isanshi,10.0,60.0,2.0,1.0,0.0,5.0,325884.0,Newly Constructed,1.0,Green Frame,,1.0,0,0,0,0,0,0,0,0,0,0
San. Zonashi,16.0,73.0,4.0,3.0,0.0,2.0,241697.0,Under Construction,1.0,Green Frame,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Isanshi,18.0,96.0,4.0,3.0,0.0,1.0,296011.0,Newly Constructed,1.0,,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,6.0,110.0,3.0,2.0,0.0,5.0,312306.0,Newly Constructed,3.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Lisze,12.0,48.05,2.0,1.0,0.0,9.0,157511.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Ortachalashi,19.0,50.4,2.0,1.0,0.0,18.0,171089.0,Old Constructed,1.0,Needs Renovation,Gas Heater,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,14.0,70.0,3.0,2.0,0.0,8.0,344894.0,Newly Constructed,1.0,Newly Renovated,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Mtatsmindaze,5.0,178.0,5.0,3.0,0.0,3.0,1846676.0,Newly Constructed,1.0,Newly Renovated,Central + Underfloor Heating,1.0,1,1,1,1,1,1,1,1,1,1
Isanshi,18.0,96.0,4.0,3.0,0.0,6.0,271570.0,Newly Constructed,1.0,Newly Renovated,,1.0,1,1,1,1,1,1,1,1,1,1
Moskovis Gamzirze,9.0,66.0,3.0,2.0,0.0,1.0,157511.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,0,1,1,0,1,1
Saburtaloze,37.0,65.0,2.0,1.0,0.0,22.0,247129.0,Old Constructed,2.0,Newly Renovated,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,32.0,81.0,2.0,1.0,0.0,16.0,833720.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Saburtaloze,15.0,65.0,3.0,2.0,0.0,9.0,325884.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,20.0,72.0,2.0,1.0,0.0,7.0,377482.0,Old Constructed,1.0,Old Renovated,Gas Heater,1.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,11.0,171.0,4.0,3.0,1.0,11.0,814710.0,Old Constructed,1.0,Newly Renovated,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,8.0,42.0,2.0,1.0,0.0,7.0,211825.0,Old Constructed,1.0,Old Renovated,Gas Heater,1.0,1,1,0,1,1,1,1,0,1,1
Nadzaladevshi,12.0,55.0,2.0,1.0,0.0,9.0,244413.0,Newly Constructed,2.0,Black Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Varketilshi,9.0,75.0,3.0,2.0,0.0,4.0,206393.0,Newly Constructed,2.0,,,0.0,0,0,0,0,0,0,0,0,0,0
Avlabarshi,5.0,105.0,4.0,2.0,0.0,2.0,678925.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,1,0,0,0,0,0,0
Varketilshi,16.0,115.0,4.0,2.0,0.0,8.0,222687.0,Old Constructed,1.0,,,0.0,0,0,0,1,0,0,0,0,1,0
Mtatsmindaze,4.0,115.0,4.0,3.0,0.0,2.0,811994.0,Newly Constructed,,Newly Renovated,,0.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,8.0,127.0,4.0,2.0,1.0,8.0,594738.0,Old Constructed,,,,1.0,1,1,0,0,0,1,1,0,1,1
Did Dighomshi,16.0,47.0,2.0,1.0,0.0,7.0,160226.0,Newly Constructed,1.0,Ongoing Renovation,,0.0,0,0,0,0,0,0,0,0,0,0
Chughuretshi,3.0,37.0,1.0,1.0,0.0,2.0,161584.0,Old Constructed,1.0,Old Renovated,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,8.0,55.0,2.0,1.0,0.0,4.0,179236.0,Newly Constructed,1.0,Newly Renovated,Gas Heater,0.0,0,0,0,0,0,0,0,0,0,0
Vazisubanshi,9.0,30.0,1.0,1.0,1.0,9.0,71966.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,0,1,1,1,0,0,1,1
Didubeshi,20.0,45.0,2.0,1.0,0.0,3.0,195530.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,5.0,176.0,3.0,2.0,1.0,5.0,543140.0,Under Construction,1.0,White Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Varketilshi,9.0,72.0,4.0,3.0,0.0,5.0,190099.0,Newly Constructed,1.0,Old Renovated,Gas Heater,0.0,0,0,0,0,0,0,0,0,0,0
Gldanshi,11.0,92.0,3.0,2.0,0.0,2.0,312306.0,Under Construction,1.0,Black Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Vazisubanshi,7.0,53.4,2.0,1.0,1.0,7.0,217256.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Bagebshi,8.0,61.5,2.0,1.0,0.0,6.0,242173.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
San. Zonashi,5.0,76.0,3.0,2.0,0.0,1.0,190099.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,13.0,56.0,2.0,1.0,0.0,7.0,144475.0,Newly Constructed,1.0,Black Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Nadzaladevshi,12.0,54.0,2.0,1.0,0.0,9.0,230835.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,1,1,1
Bagebshi,9.0,56.0,3.0,,0.0,4.0,339463.0,Newly Constructed,1.0,Old Renovated,Central Heating,1.0,0,1,1,1,0,1,0,0,1,1
Saburtaloze,10.0,88.0,3.0,2.0,0.0,5.0,407355.0,Old Constructed,1.0,Newly Renovated,Gas Heater,1.0,1,1,0,1,0,0,1,0,1,1
Varketilshi,11.0,55.79,2.0,1.0,0.0,7.0,133069.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Saburtaloze,14.0,60.0,2.0,1.0,0.0,10.0,293573.0,Newly Constructed,1.0,Green Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,7.0,56.0,3.0,2.0,0.0,6.0,277001.0,Newly Constructed,2.0,Newly Renovated,,1.0,0,0,0,0,0,0,0,0,0,0
Gldanulashi,15.0,45.0,2.0,1.0,1.0,15.0,130354.0,Newly Constructed,1.0,Newly Renovated,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Mesame Masivshi,13.0,59.0,3.0,2.0,0.0,3.0,266139.0,Newly Constructed,3.0,Green Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,11.0,54.0,2.0,1.0,0.0,10.0,263151.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,0,1,1,1,1,0,1,1
Didubeshi,15.0,110.0,4.0,2.0,0.0,5.0,366620.0,Newly Constructed,2.0,Green Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Temkaze,14.0,75.0,3.0,2.0,0.0,10.0,260707.0,Old Constructed,1.0,Old Renovated,,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,29.0,247.2,5.0,4.0,1.0,29.0,1738721.0,Under Construction,1.0,Green Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,4.0,32.0,2.0,1.0,0.0,1.0,120849.0,Old Constructed,1.0,Old Renovated,Gas Heater,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,14.0,210.0,6.0,4.0,0.0,4.0,841867.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,1,0,1,1,1,1,1,0,1,1
Saburtaloze,6.0,101.77,3.0,1.0,1.0,6.0,238982.0,Under Construction,1.0,Green Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Didubeshi,30.0,65.0,2.0,1.0,0.0,13.0,67893.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,1,1,1
Samgorshi,9.0,85.0,4.0,2.0,0.0,4.0,241697.0,Old Constructed,2.0,Needs Renovation,,1.0,0,0,0,0,0,0,0,0,0,0
Isanshi,5.0,86.0,3.0,2.0,0.0,2.0,244413.0,Old Constructed,2.0,Old Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Ortachalashi,19.0,32.31,1.0,,0.0,5.0,118455.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Saburtaloze,15.0,80.0,3.0,2.0,0.0,10.0,348701.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Mukhianshi,9.0,93.0,4.0,3.0,0.0,1.0,238982.0,Newly Constructed,2.0,Old Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Temkaze,16.0,75.0,3.0,2.0,0.0,10.0,162942.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,0,1,1,1,1,0,1,1
Dighmis Masivshi,12.0,75.0,3.0,2.0,0.0,9.0,325884.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Nadzaladevshi,12.0,54.0,2.0,1.0,0.0,9.0,230835.0,Old Constructed,1.0,Newly Renovated,,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,6.0,162.0,5.0,3.0,0.0,4.0,651768.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Samgorshi,5.0,73.3,2.0,1.0,0.0,4.0,203678.0,Old Constructed,,Newly Renovated,,0.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,14.0,85.0,3.0,2.0,0.0,8.0,896181.0,Newly Constructed,1.0,Newly Renovated,,0.0,1,1,0,1,1,1,1,0,0,0
Nutsubidzis Ferdobze,2.0,185.0,3.0,2.0,0.0,1.0,234908.0,Old Constructed,1.0,Needs Renovation,,0.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,10.0,147.0,5.0,3.0,0.0,8.0,917907.0,Old Constructed,2.0,Newly Renovated,Gas Heater,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,6.0,31.0,2.0,1.0,1.0,6.0,154795.0,Newly Constructed,,Newly Renovated,,0.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,6.0,48.6,2.0,1.0,0.0,5.0,204574.0,Newly Constructed,1.0,Newly Renovated,,0.0,0,0,0,0,0,0,0,0,0,0
Moskovis Gamzirze,9.0,66.0,3.0,2.0,0.0,1.0,165658.0,Newly Constructed,1.0,Green Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Temkaze,8.0,150.2,5.0,4.0,0.0,3.0,325884.0,Newly Constructed,2.0,Green Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,10.0,40.0,2.0,1.0,0.0,2.0,143932.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,0,0,0,0,1,0,0,0,1
San. Zonashi,12.0,74.0,3.0,2.0,0.0,11.0,308232.0,Newly Constructed,1.0,Newly Renovated,,0.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,12.0,55.4,3.0,2.0,1.0,12.0,183310.0,Newly Constructed,1.0,Green Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,37.0,155.0,5.0,3.0,0.0,27.0,556719.0,Under Construction,1.0,White Frame,,0.0,0,0,0,0,0,0,0,0,0,0
San. Zonashi,15.0,74.18,3.0,2.0,0.0,3.0,257992.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,12.0,45.1,2.0,,1.0,12.0,149364.0,Newly Constructed,,White Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Varketilshi,13.0,43.0,2.0,,0.0,11.0,154795.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,1,1,0,0,0,0,0
Bagebshi,8.0,47.02,2.0,1.0,0.0,5.0,185154.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,0,1
Varketilshi,5.0,54.2,3.0,2.0,0.0,4.0,226761.0,Newly Constructed,1.0,Black Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Ortachalashi,10.0,68.4,2.0,1.0,0.0,8.0,222687.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,16.0,110.0,4.0,3.0,0.0,3.0,448091.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Nadzaladevshi,13.0,166.0,3.0,2.0,1.0,13.0,624611.0,Old Constructed,2.0,Old Renovated,,1.0,0,0,0,0,0,0,0,0,0,0
Varketilshi,9.0,57.0,2.0,1.0,0.0,8.0,154795.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Vakeshi,10.0,83.3,3.0,2.0,0.0,5.0,380198.0,Under Construction,2.0,Green Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,15.0,75.0,3.0,2.0,0.0,8.0,461669.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Did Dighomshi,9.0,89.0,4.0,2.0,0.0,2.0,243598.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,1,1,1
Saburtaloze,8.0,68.0,2.0,1.0,0.0,3.0,279717.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,0,1,1,1,1
Vazisubanshi,16.0,61.5,3.0,2.0,0.0,4.0,150314.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,0,1,0,0,1
Did Dighomshi,7.0,83.0,5.0,3.0,0.0,3.0,244413.0,Newly Constructed,3.0,Green Frame,Individual Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,9.0,70.0,2.0,1.0,0.0,3.0,372051.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,0,1,0,0,1,1,0,1,1
Veraze,3.0,60.0,2.0,1.0,0.0,2.0,651768.0,Old Constructed,2.0,Newly Renovated,,1.0,1,1,1,1,0,1,1,0,1,1
Isanshi,19.0,72.0,2.0,1.0,0.0,3.0,434512.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,0,1,1,1,1,0,1,1
Chughuretshi,5.0,730.0,10.0,10.0,1.0,5.0,3055163.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Saburtaloze,12.0,90.0,3.0,2.0,0.0,10.0,605601.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,11.0,165.0,4.0,3.0,0.0,4.0,2987.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,1,1,1,1,0,0,1,1,1
Did Dighomshi,12.0,49.0,2.0,1.0,0.0,8.0,200962.0,Under Construction,1.0,Black Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Krtsanisshi,1.0,170.0,5.0,3.0,1.0,1.0,452164.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,10.0,75.0,3.0,2.0,0.0,8.0,285149.0,Newly Constructed,1.0,Green Frame,,0.0,0,0,0,0,0,0,0,0,0,0
San. Zonashi,8.0,55.0,2.0,1.0,0.0,6.0,211825.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,0,1,1,0,1,1
Dighomi 1-9-Shi,8.0,64.4,3.0,2.0,0.0,3.0,186609.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Vakeshi,8.0,89.0,4.0,3.0,1.0,8.0,410071.0,Old Constructed,1.0,Old Renovated,,1.0,1,1,0,1,0,1,0,0,1,1
Krtsanisshi,15.0,67.8,1.0,,0.0,8.0,257992.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,0,0,1,1,0,1,1
Saburtaloze,12.0,42.0,2.0,1.0,0.0,2.0,230835.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Avlabarshi,17.0,97.0,3.0,2.0,1.0,17.0,442659.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Temkaze,9.0,51.0,3.0,2.0,1.0,9.0,146648.0,Under Construction,1.0,White Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,10.0,52.0,2.0,1.0,1.0,10.0,171089.0,Newly Constructed,1.0,Newly Renovated,,0.0,0,0,0,0,0,0,0,0,0,0
Bagebshi,9.0,56.0,3.0,2.0,0.0,4.0,336747.0,Newly Constructed,2.0,Newly Renovated,Central Heating,0.0,1,1,1,1,0,1,1,1,1,1
Avlabarshi,18.0,113.1,4.0,3.0,0.0,4.0,583876.0,Old Constructed,2.0,Old Renovated,Gas Heater,1.0,0,0,0,0,0,0,0,0,0,0
Bagebshi,8.0,50.26,2.0,1.0,0.0,3.0,197912.0,Old Constructed,,,,0.0,0,0,0,0,0,0,0,0,0,0
Ortachalashi,24.0,51.0,2.0,1.0,0.0,16.0,177878.0,Old Constructed,2.0,Old Renovated,Central + Underfloor Heating,0.0,0,0,0,0,0,0,0,0,0,0
Nutsubidzis Ferdobze,5.0,108.3,3.0,2.0,0.0,4.0,597454.0,Old Constructed,,,Central Heating,1.0,1,1,0,0,1,1,1,0,1,1
Nadzaladevshi,9.0,142.0,4.0,3.0,0.0,2.0,325884.0,Newly Constructed,1.0,White Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Vazisubanshi,16.0,35.0,1.0,,0.0,1.0,70608.0,Old Constructed,1.0,Needs Renovation,Gas Heater,1.0,0,0,0,0,0,0,0,0,0,1
Varketilshi,9.0,63.0,3.0,2.0,0.0,8.0,190099.0,Newly Constructed,1.0,Newly Renovated,Gas Heater,1.0,1,1,0,1,0,1,1,0,0,1
Temkaze,16.0,90.0,4.0,4.0,0.0,2.0,244413.0,Newly Constructed,1.0,Black Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Didubeshi,25.0,63.0,3.0,2.0,0.0,22.0,222687.0,Newly Constructed,1.0,Green Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Sololakshi,4.0,75.0,3.0,2.0,0.0,1.0,346252.0,Newly Constructed,,White Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,10.0,40.0,2.0,1.0,0.0,2.0,139859.0,Newly Constructed,2.0,Newly Renovated,,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,8.0,70.9,3.0,2.0,0.0,7.0,244413.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Saburtaloze,19.0,50.5,2.0,1.0,0.0,2.0,205714.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
